wifi,X,Y,parents,ID,restored_x,restored_y
91176,300.0,193.0,80285:13719,2_virtual,299.242245,195.277785
1751,314.0,203.0,88466:80285:56470,2_virtual,309.788537,205.727901
53852,278.0,222.0,18889:88466,2_virtual,279.811783,220.553072
45979,283.0,197.0,88466:22899:14116,2_virtual,287.394523,193.228916
39495,320.0,242.0,88466:14868,2_virtual,326.68936,238.011887
19087,297.0,208.0,18889:98213:80285,2_virtual,292.873077,204.893878
92058,268.0,172.0,18889:22899:56470,2_virtual,263.170432,177.010396
12054,293.0,198.0,22899:14868,2_virtual,295.831338,199.530488
85961,284.0,191.0,18889:14116,2_virtual,287.394523,193.228916
80358,317.0,193.0,56470:14868:14116,2_virtual,304.94565,184.788307
53618,331.0,208.0,14868:80285:14116,2_virtual,335.463536,209.477597
75878,293.0,182.0,22899:80285,2_virtual,294.045902,186.563746
81488,295.0,192.0,98213:56470,2_virtual,299.242245,195.277785
25190,259.0,161.0,10197:55554:52173,2_virtual,250.836714,157.262675
97439,251.0,157.0,99:40516,2_virtual,250.836714,157.262675
93523,352.0,208.0,63749:80285,2_virtual,347.233413,210.050467
59980,312.0,188.0,94371:40516:80285,2_virtual,304.94565,184.788307
29473,300.0,210.0,52173:70591,2_virtual,297.421106,215.606612
65833,244.0,144.0,52173:22,2_virtual,248.337786,138.117243
58294,285.0,238.0,84:70591,2_virtual,284.216445,236.64476
81076,261.0,176.0,99:26379,2_virtual,263.170432,177.010396
72303,245.0,154.0,22899:41941,2_virtual,239.844309,158.206684
73355,311.0,180.0,88:41941,2_virtual,306.077556,181.726417
59873,264.0,171.0,26379:41941,2_virtual,263.170432,177.010396
59708,208.0,127.0,7033:31646,2_virtual,216.991779,130.219811
78046,261.0,173.0,52173:10197:5149,2_virtual,263.170432,177.010396
92505,270.0,184.0,52173:13719,2_virtual,273.541481,183.542203
64484,254.0,158.0,22899:40516,2_virtual,250.836714,157.262675
5873,324.0,202.0,5:63749,2_virtual,323.5895,208.748489
32207,252.0,167.0,7033:5,2_virtual,253.54014,169.247201
3243,248.0,145.0,120:7033,2_virtual,248.337786,138.117243
50530,343.0,131.0,16442:92,2_virtual,349.636582,164.698011
64169,311.0,217.0,16442:70591,2_virtual,307.61367,210.781147
45009,248.0,157.0,16442:99:31646,2_virtual,250.836714,157.262675
16031,211.0,122.0,7033:22,2_virtual,211.571835,116.146512
99616,261.0,170.0,7033:16442,2_virtual,263.170432,177.010396
82871,242.0,148.0,7033:16442:22,2_virtual,239.844309,158.206684
50942,171.0,105.0,105:31646,2_virtual,172.199352,111.307596
73092,365.0,209.0,58352:80285,2_virtual,362.971623,211.452847
94898,364.0,173.0,88:55506,2_virtual,370.982585,179.261752
29746,361.0,187.0,88:6210,2_virtual,367.109121,189.263226
91527,375.0,175.0,55506:13,2_virtual,374.094277,172.594103
33418,372.0,189.0,6210:13,2_virtual,367.109121,189.263226
63112,335.0,172.0,55506:6210:58286,2_virtual,344.59524,175.541663
69845,274.0,228.0,43007:52711,2_virtual,276.311922,228.58987
86811,225.0,163.0,33:81988,2_virtual,223.092671,167.893645
81469,327.0,209.0,81988:13,2_virtual,323.5895,208.748489
29948,221.0,147.0,56713:105,2_virtual,222.970679,147.009677
98857,268.0,181.0,33:14868,2_virtual,273.541481,183.542203
28999,199.0,149.0,105:81988,2_virtual,200.588866,148.173807
44639,215.0,161.0,105:98213,2_virtual,215.656135,159.449639
47000,247.0,161.0,56713:33,2_virtual,244.948061,162.320933
42953,371.0,226.0,14868:13,2_virtual,376.772586,212.234033
23716,281.0,208.0,56713:81988:98213,2_virtual,280.748847,214.235562
98564,289.0,218.0,56713:52711,2_virtual,285.440157,216.278109
42042,315.0,231.0,14868:98213,2_virtual,313.670121,231.954107
97994,292.0,226.0,14868:81988:52711,2_virtual,301.552546,226.93547
50909,252.0,208.0,81988:58238,2_virtual,255.016972,208.227254
14471,297.0,216.0,56713:14868:58238,2_virtual,297.421106,215.606612
60058,271.0,226.0,98213:58238:52711,2_virtual,270.507656,222.10376
77286,290.0,197.0,42520:10257:55554,2_virtual,287.394523,193.228916
82250,302.0,235.0,42520:86379,2_virtual,304.06843,229.590614
88785,282.0,218.0,10257:86379,2_virtual,279.811783,220.553072
43841,279.0,221.0,98213:43007,2_virtual,279.811783,220.553072
4065,263.0,209.0,81988:43007,2_virtual,261.235835,210.021317
30514,317.0,180.0,70481:80285,2_virtual,306.077556,181.726417
82349,349.0,207.0,20032:54110,2_virtual,347.233413,210.050467
2535,302.0,185.0,20032:99,2_virtual,304.94565,184.788307
81107,322.0,199.0,20032:80285:13719,2_virtual,323.5895,208.748489
87062,328.0,184.0,20032:70481,2_virtual,337.420496,188.10146
59892,313.0,195.0,52173:80285,2_virtual,309.788537,205.727901
78125,307.0,194.0,52173:54110,2_virtual,302.353193,188.696934
96135,275.0,174.0,40516:5,2_virtual,273.541481,183.542203
4411,282.0,216.0,5:52711,2_virtual,283.720998,215.043212
99220,271.0,152.0,120:40516,2_virtual,279.5192,149.800834
32267,276.0,166.0,120:40516:5,2_virtual,284.986256,152.807715
55492,275.0,204.0,55554:52711,2_virtual,271.616588,208.929101
97133,231.0,146.0,33:91142,2_virtual,233.021946,153.415407
59000,229.0,140.0,33:40516,2_virtual,222.970679,147.009677
5920,282.0,183.0,16442:99485,2_virtual,273.541481,183.542203
24150,331.0,186.0,40516:13,2_virtual,337.420496,188.10146
91480,320.0,184.0,88:40516,2_virtual,306.077556,181.726417
62912,340.0,206.0,37114:13,2_virtual,342.238159,205.594444
76243,273.0,163.0,16442:23286,2_virtual,279.5192,149.800834
6906,322.0,189.0,88:91142,2_virtual,337.420496,188.10146
4709,318.0,201.0,16442:54110,2_virtual,309.788537,205.727901
29548,271.0,173.0,37114:40516:91142,2_virtual,263.170432,177.010396
96021,293.0,198.0,37114:16442,2_virtual,295.831338,199.530488
77695,284.0,178.0,16442:40516,2_virtual,273.541481,183.542203
80587,238.0,161.0,32:25143,2_virtual,239.844309,158.206684
83617,219.0,149.0,32:31646,2_virtual,220.826276,151.866765
81086,238.0,147.0,99:25143,2_virtual,233.021946,153.415407
58991,261.0,185.0,32:52173,2_virtual,266.014574,190.375833
96149,246.0,158.0,2585:25143,2_virtual,244.948061,162.320933
80418,218.0,125.0,31646:25143,2_virtual,216.991779,130.219811
66317,326.0,202.0,20032:5,2_virtual,323.5895,208.748489
73686,255.0,163.0,55554:99,2_virtual,253.54014,169.247201
57415,248.0,170.0,99:13719,2_virtual,253.54014,169.247201
46283,278.0,196.0,99:70591,2_virtual,287.394523,193.228916
65936,282.0,195.0,13719:55554:70591,2_virtual,287.394523,193.228916
74499,230.0,157.0,32:10197,2_virtual,233.021946,153.415407
86606,221.0,123.0,31646:10197:23286,2_virtual,221.105013,119.973451
55948,344.0,142.0,92:58286,2_virtual,349.636582,164.698011
22495,328.0,215.0,58286:95695,2_virtual,323.5895,208.748489
41376,224.0,131.0,22899:22,2_virtual,216.991779,130.219811
