m,trajs
"8.1-76,2,32,111,66,59+6","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4]]"
"8.1-76,2,32,111,66,59+7","[[788, 3], [787, 2], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 2], [744, 3]]"
"8.1-24,208,197,242,97,13+2","[[1071, 0], [1071, 0], [1071, 0], [1071, 0], [1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 4], [993, 1], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"8.1-24,208,197,242,97,13+3","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 2], [993, 3], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]"
"8.1-24,208,197,242,97,13+6","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 3], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]"
"8.1-68,44,5,255,214,248+1","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 3], [414, 2], [374, 0], [374, 3], [373, 0], [373, 3], [372, 2], [332, 3], [331, 0], [331, 3], [330, 3], [329, 2], [289, 0], [289, 3], [288, 0], [288, 3], [287, 2], [247, 0], [247, 2], [207, 3], [206, 0], [206, 3], [205, 0], [205, 2], [165, 3], [164, 0], [164, 0], [164, 3], [163, 2], [123, 0], [123, 2], [83, 3], [82, 0], [82, 3], [81, 2]]"
"8.1-68,44,5,255,214,248+2","[[41, 4], [42, 1], [82, 0], [82, 1], [122, 4], [123, 0], [123, 4], [124, 1], [164, 0], [164, 0], [164, 1], [204, 4], [205, 0], [205, 4]]"
"8.1-68,44,5,255,214,248+3","[[206, 1], [246, 4], [247, 0], [247, 1], [287, 4], [288, 0], [288, 4], [289, 0], [289, 4], [290, 1], [330, 4], [331, 0], [331, 4], [332, 1], [372, 4], [373, 0], [373, 4], [374, 0], [374, 4], [375, 1], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0]]"
"8.1-68,44,5,255,214,248+4","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-68,44,5,255,214,248+5","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-4,212,66,60,181,121+8","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 2], [375, 3]]"
"8.1-4,212,66,60,181,121+9","[[374, 1], [414, 4], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4]]"
"8.1-4,212,66,60,181,121+10","[[788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 3], [414, 2]]"
"8.1-4,212,66,60,181,121+13","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 3], [414, 2]]"
"8.1-4,212,66,60,181,121+14","[[374, 4], [375, 1], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0], [623, 0], [623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1]]"
"8.1-4,212,66,60,181,121+15","[[788, 3], [787, 2], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 2], [375, 3]]"
"8.1-4,212,66,60,181,121+18","[[170, 4], [171, 0], [171, 1], [211, 4], [212, 0], [212, 0], [212, 1], [252, 4], [253, 0], [253, 0], [253, 4], [254, 1], [294, 0], [294, 0], [294, 1], [334, 0], [334, 1]]"
"8.1-4,212,66,60,181,121+21","[[743, 0]]"
"8.1-236,86,35,145,44,89+4","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-236,86,35,145,44,89+5","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-236,86,35,145,44,89+6","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-236,86,35,145,44,89+7","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-236,86,35,145,44,89+8","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-236,86,35,145,44,89+9","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0]]"
"8.1-116,242,250,31,57,102+1","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"8.1-116,242,250,31,57,102+2","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 1], [787, 4]]"
"8.1-116,242,250,31,57,102+3","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 3], [783, 2]]"
"8.1-116,242,250,31,57,102+4","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-116,242,250,31,57,102+5","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-116,242,250,31,57,102+6","[[743, 4], [744, 1], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 4], [748, 1]]"
"8.1-116,242,250,31,57,102+7","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"8.1-116,242,250,31,57,102+8","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3]]"
"8.1-116,242,250,31,57,102+9","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"8.1-116,242,250,31,57,102+10","[[788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"8.1-116,242,250,31,57,102+11","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1]]"
"8.1-116,242,250,31,57,102+12","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"8.1-116,242,250,31,57,102+13","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"8.1-116,242,250,31,57,102+14","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"8.1-116,242,250,31,57,102+15","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"8.1-48,148,53,197,58,225+1","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-48,148,53,197,58,225+2","[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
"8.1-48,148,53,197,58,225+5","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"8.1-48,148,53,197,58,225+6","[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0]]"
"8.1-124,253,130,25,171,35+1","[[41, 1], [81, 4], [82, 0], [82, 1], [122, 4], [123, 0], [123, 4], [124, 1], [164, 0], [164, 0], [164, 1], [204, 4], [205, 0], [205, 4], [206, 0], [206, 1], [246, 4], [247, 0], [247, 4], [248, 1], [288, 0], [288, 4], [289, 0], [289, 4], [290, 4], [291, 1], [331, 0], [331, 4], [332, 4], [333, 1], [373, 0], [373, 4], [374, 0], [374, 1], [414, 4], [415, 0], [415, 4], [416, 1], [456, 4], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4]]"
"8.1-124,253,130,25,171,35+2","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"8.1-124,253,130,25,171,35+3","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"8.1-124,253,130,25,171,35+6","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-124,253,130,25,171,35+7","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 3], [414, 2]]"
"8.1-124,253,130,25,171,35+8","[[374, 1], [414, 4], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0]]"
"8.1-124,253,130,25,171,35+9","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-104,219,202,173,64,35+1","[[41, 1], [81, 4], [82, 0], [82, 1], [122, 4], [123, 0], [123, 1], [163, 4], [164, 0], [164, 0], [164, 1], [204, 4], [205, 0], [205, 4], [206, 0], [206, 1], [246, 4], [247, 0], [247, 1], [287, 4], [288, 0], [288, 4], [289, 0], [289, 4], [290, 4], [291, 1], [331, 0], [331, 4], [332, 4], [333, 1], [373, 0], [373, 4], [374, 0], [374, 1], [414, 4], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1]]"
"8.1-104,219,202,173,64,35+2","[[788, 0], [788, 3], [787, 2], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"8.1-104,219,202,173,64,35+3","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 1], [746, 4], [747, 0], [747, 4], [748, 1]]"
"8.1-104,219,202,173,64,35+4","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2]]"
"8.1-104,219,202,173,64,35+5","[[623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"8.1-104,219,202,173,64,35+6","[[743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.1-104,219,202,173,64,35+7","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 3], [414, 2], [374, 0], [374, 3], [373, 0], [373, 3], [372, 3], [371, 2], [331, 0], [331, 3], [330, 2], [290, 3], [289, 0], [289, 3], [288, 0], [288, 3], [287, 2], [247, 0], [247, 3], [246, 2], [206, 0], [206, 3], [205, 0], [205, 2], [165, 3], [164, 0], [164, 0], [164, 2], [124, 3], [123, 0], [123, 3], [122, 2], [82, 0], [82, 2], [42, 3]]"
"8.1-104,219,202,173,64,35+8","[[41, 1], [81, 4], [82, 0], [82, 1], [122, 4], [123, 0], [123, 4], [124, 1], [164, 0], [164, 0], [164, 4], [165, 1], [205, 0], [205, 4]]"
"8.1-104,219,202,173,64,35+9","[[206, 4], [207, 1], [247, 0], [247, 1], [287, 4], [288, 0], [288, 4], [289, 0], [289, 4], [290, 1], [330, 4], [331, 0], [331, 4], [332, 4], [333, 1], [373, 0], [373, 4], [374, 0], [374, 4], [375, 1], [415, 0], [415, 4], [416, 1], [456, 4], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0]]"
"8.1-172,196,189,220,236,105+2","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 2], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3]]"
"8.1-172,196,189,220,236,105+3","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 4], [748, 1]]"
"8.1-172,196,189,220,236,105+4","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"8.2-184,148,54,32,44,55+6","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 3], [787, 2], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 3], [783, 2]]"
"8.2-248,45,124,72,127,16+4","[[623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 2], [375, 3]]"
"8.2-248,45,124,72,127,16+5","[[374, 4], [375, 1], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 1], [498, 4], [499, 0], [499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0]]"
"8.2-248,45,124,72,127,16+6","[[623, 0], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 3], [414, 2]]"
"8.2-248,45,124,72,127,16+7","[[374, 4], [375, 1], [415, 0], [415, 4], [416, 1], [456, 4], [457, 0], [457, 4], [458, 0], [458, 4], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0]]"
"8.2-248,45,124,72,127,16+8","[[623, 0], [623, 0], [623, 0]]"
"8.2-48,69,150,180,24,101+1","[[374, 1], [414, 4], [415, 0], [415, 4], [416, 4], [417, 1], [457, 0], [457, 4], [458, 0], [458, 1], [498, 4], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0]]"
"8.2-48,69,150,180,24,101+2","[[623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 3], [498, 2], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 3], [414, 2]]"
"8.2-48,69,150,180,24,101+7","[[623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 3], [414, 2]]"
"8.2-48,69,150,180,24,101+8","[[374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0], [374, 0]]"
"8.2-204,129,42,183,42,73+11","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"8.2-204,129,42,183,42,73+20","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 3], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]"
"8.2-156,95,90,12,124,73+1","[[743, 1], [783, 4], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 2], [746, 4], [747, 0], [747, 4], [748, 1]]"
"8.2-156,95,90,12,124,73+2","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0]]"
"8.2-24,208,197,242,97,13+1","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3]]"
"8.2-24,208,197,242,97,13+2","[[788, 2], [748, 3], [747, 0], [747, 3], [746, 1], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 3], [783, 2]]"
"8.2-24,208,197,242,97,13+3","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"8.2-24,208,197,242,97,13+4","[[623, 4], [624, 1], [664, 0], [664, 4], [665, 0], [665, 4], [666, 1], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4]]"
"8.2-24,208,197,242,97,13+5","[[788, 4], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"8.2-24,208,197,242,97,13+6","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"8.2-24,208,197,242,97,13+7","[[832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 1], [914, 0], [914, 1], [954, 0], [954, 0], [954, 3], [953, 0], [953, 1], [993, 0], [993, 1], [1033, 0], [1033, 3], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 0], [1032, 3], [1031, 0], [1031, 0], [1031, 1]]"
"8.2-24,208,197,242,97,13+8","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 2], [1025, 3], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]"
"8.2-24,208,197,242,97,13+9","[[985, 3], [984, 0], [984, 1], [1024, 0], [1024, 0], [1024, 1], [1064, 4], [1065, 0], [1065, 0], [1065, 1], [1105, 0], [1105, 4], [1106, 0], [1106, 1], [1146, 0], [1146, 0], [1146, 0], [1146, 4], [1147, 0], [1147, 0], [1147, 4], [1148, 0], [1148, 2], [1108, 0], [1108, 4], [1109, 0], [1109, 4], [1110, 0], [1110, 2], [1070, 0], [1070, 4]]"
"8.2-24,208,197,242,97,13+10","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
