m,trajs,cluster
"7.11-36,6,170,19,129,255+12","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3]]",0
"7.11-36,6,170,19,129,255+13","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]",0
"7.11-60,134,209,115,214,231+2","[[674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0], [674, 0]]",0
"7.11-60,134,209,115,214,231+12","[[914, 0], [914, 0], [914, 0], [914, 0], [914, 0], [914, 0]]",0
"7.11-60,134,209,115,214,231+15","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]",0
"7.11-60,134,209,115,214,231+16","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]",0
"7.11-60,134,209,115,214,231+30","[[665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0]]",0
"7.11-40,53,69,96,185,108+3","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 3], [455, 2], [415, 0], [415, 2], [375, 3]]",0
"7.11-40,53,69,96,185,108+11","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]",0
"7.11-164,201,57,9,43,253+4","[[717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0]]",0
"7.11-164,201,57,9,43,253+6","[[717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0], [717, 0]]",0
"7.11-180,71,245,166,44,220+2","[[834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0]]",0
"7.11-180,71,245,166,44,220+4","[[834, 0], [834, 0], [834, 0], [834, 0], [834, 0], [834, 0]]",0
"7.11-180,71,245,166,44,220+6","[[834, 0]]",0
"7.11-136,191,228,175,202,9+1","[[879, 3], [878, 0], [878, 3], [877, 0], [877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3]]",0
"7.11-136,191,228,175,202,9+2","[[832, 0]]",0
"7.11-136,191,228,175,202,9+16","[[874, 0]]",0
"7.11-136,191,228,175,202,9+17","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 0], [834, 3], [833, 0], [833, 2], [793, 0], [793, 2], [753, 0], [753, 4], [754, 0], [754, 2], [714, 0], [714, 2], [674, 0], [674, 0], [674, 4], [675, 0], [675, 4], [676, 0], [676, 0], [676, 4], [677, 2], [637, 0], [637, 0], [637, 2], [597, 0], [597, 0], [597, 2], [557, 4], [558, 0], [558, 2], [518, 0], [518, 0], [518, 2], [478, 3], [477, 0], [477, 0], [477, 2], [437, 0], [437, 0], [437, 3], [436, 2], [396, 0], [396, 0], [396, 2], [356, 0], [356, 4], [357, 0], [357, 2], [317, 0], [317, 0], [317, 4], [318, 2], [278, 0], [278, 3], [277, 0], [277, 4]]",0
"7.12-32,50,51,210,96,61+2","[[709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0]]",0
"7.12-48,74,38,155,214,98+5","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]",0
"7.12-48,74,38,155,214,98+6","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]",0
"7.12-48,74,38,155,214,98+8","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]",0
"7.12-240,103,40,135,90,171+1","[[989, 0]]",0
"7.12-240,103,40,135,90,171+3","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]",0
"7.12-240,103,40,135,90,171+4","[[1105, 2], [1065, 0], [1065, 0], [1065, 3], [1064, 2], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.12-240,103,40,135,90,171+5","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0]]",0
"7.12-240,103,40,135,90,171+6","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]",0
"7.12-240,103,40,135,90,171+11","[[1105, 0], [1105, 0]]",0
"7.12-208,151,254,41,36,198+2","[[625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0]]",0
"7.12-208,151,254,41,36,198+4","[[625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0]]",0
"7.12-48,74,38,133,29,213+2","[[750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0]]",0
"7.12-48,74,38,133,29,213+4","[[750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0]]",0
"7.12-172,115,82,76,172,89+4","[[544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0]]",0
"7.12-172,115,82,76,172,89+10","[[793, 0], [793, 0], [793, 0], [793, 0], [793, 0]]",0
"7.12-172,115,82,76,172,89+23","[[628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0]]",0
"7.12-172,115,82,76,172,89+25","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0]]",0
"7.12-172,115,82,76,172,89+31","[[747, 0], [747, 0]]",0
"7.12-104,160,62,174,96,98+1","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]",0
"7.12-124,218,195,126,234,181+2","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]",0
"7.12-124,218,195,126,234,181+4","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]",0
"7.12-124,218,195,126,234,181+6","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]",0
"7.12-124,218,195,126,234,181+8","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]",0
"7.12-124,218,195,126,234,181+10","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]",0
"7.12-164,125,159,153,152,106+2","[[585, 0], [585, 0]]",0
"7.12-164,125,159,153,152,106+5","[[582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0]]",0
"7.12-252,107,240,89,142,53+2","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]",0
"7.12-252,107,240,89,142,53+3","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]",0
"7.12-252,107,240,89,142,53+5","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]",0
"7.12-252,107,240,89,142,53+9","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]",0
"7.12-252,107,240,89,142,53+11","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]",0
"7.12-164,204,185,229,56,107+2","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]",0
"7.12-164,204,185,229,56,107+3","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4]]",0
"7.12-164,204,185,229,56,107+6","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]",0
"7.12-164,204,185,229,56,107+9","[[1071, 0]]",0
"7.12-64,68,253,44,108,157+5","[[988, 0]]",0
"7.12-64,68,253,44,108,157+9","[[988, 0], [988, 0], [988, 0], [988, 0], [988, 0], [988, 0]]",0
"7.12-64,68,253,44,108,157+10","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 2], [1025, 3], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.12-64,68,253,44,108,157+11","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0]]",0
"7.12-64,68,253,44,108,157+12","[[1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0]]",0
"7.12-64,68,253,44,108,157+16","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]",0
"7.12-64,68,253,44,108,157+17","[[788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 2], [629, 3], [628, 0], [628, 0], [628, 2], [588, 3]]",0
"7.12-64,68,253,44,108,157+18","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 2], [463, 3], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 3], [414, 2], [374, 0], [374, 3], [373, 0], [373, 3], [372, 3], [371, 2], [331, 0], [331, 3], [330, 3], [329, 2], [289, 0], [289, 3], [288, 0], [288, 2], [248, 3], [247, 0], [247, 2], [207, 3], [206, 0], [206, 3], [205, 0], [205, 3], [204, 2], [164, 0], [164, 0], [164, 2], [124, 3], [123, 0], [123, 3], [122, 2], [82, 0], [82, 2], [42, 3]]",0
"7.12-64,68,253,44,108,157+22","[[1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0]]",0
"7.12-48,69,150,180,24,101+2","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]",0
"7.12-48,69,150,180,24,101+4","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]",0
"7.12-48,69,150,180,24,101+6","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]",0
"7.12-140,37,5,134,24,48+2","[[1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 2], [1025, 3], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]",0
"7.12-140,37,5,134,24,48+3","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3]]",0
"7.12-140,37,5,134,24,48+5","[[948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0]]",0
"7.12-140,37,5,134,24,48+7","[[948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0], [948, 0]]",0
"7.12-208,151,254,40,222,169+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.12-208,151,254,40,222,169+4","[[541, 0], [541, 0]]",0
"7.12-208,151,254,40,222,169+6","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
"7.12-208,151,254,40,222,169+7","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1]]",0
"7.12-208,151,254,40,222,169+9","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]",0
