path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
30620->49,339.156:200.382,342.238:205.594,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->5,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->54957,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->67916,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542,347.193:169.199,349.637:164.698,356.323:163.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->71721,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,283.721:215.043,280.749:214.236,276.735:213.986,273.745:211.032,271.999:212.799,269.603:216.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->72974,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->83111,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,264.693:203.237,264.143:205.369,261.236:210.021,258.781:213.446,257.144:211.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->84,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->88,339.156:200.382,342.238:205.594,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->89653,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->9048,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,299.242:195.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->91020,339.156:200.382,342.238:205.594,341.921:209.634,347.233:210.050,362.972:211.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->95,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->95815,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,266.015:190.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620->99,339.156:200.382,342.238:205.594,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,273.541:183.542,263.170:177.010,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->11404,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->14185,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,309.789:205.728,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->28385,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->65673,370.983:196.328,367.109:189.263,368.141:182.992,370.983:179.262,374.094:172.594,373.541:164.692,370.983:159.940,366.803:162.190,360.502:163.991,356.323:163.798,349.637:164.698,347.193:169.199,344.595:175.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->78345,370.983:196.328,367.109:189.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->81533,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->88,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30645->95,370.983:196.328,376.158:201.725,377.269:207.599,376.773:212.234,362.972:211.453,347.233:210.050,341.921:209.634,335.464:209.478,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->105,172.199:111.308,155.794:103.027,142.814:97.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->120,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,269.223:140.680,273.596:142.477,278.802:146.350,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->13568,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,216.992:130.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->19,172.199:111.308,155.794:103.027,142.814:97.329,147.227:87.002,149.967:78.863,143.639:73.379,135.818:65.494,132.016:63.775,126.340:58.359,121.601:55.651,112.643:49.610,102.488:48.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->21444,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->22,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->25121,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,221.105:119.973,231.048:125.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->32,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,234.423:166.563,233.788:176.485,234.820:180.374,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->33,172.199:111.308,185.207:118.610,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->5,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->51286,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,234.423:166.563,233.788:176.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->5135,172.199:111.308,185.207:118.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->54272,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->63927,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,221.105:119.973,231.048:125.270,240.449:129.276,242.392:134.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->66,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,54.849:55.263,47.679:49.139,40.809:41.372,35.471:35.856,23.833:26.340,13.949:16.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->69933,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->72974,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->74867,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->80824,172.199:111.308,185.207:118.610,194.916:125.425,198.866:118.313,202.551:111.363,211.572:116.147,221.105:119.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->8318,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->93162,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->95,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,244.948:162.321,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->96,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30732->99,172.199:111.308,185.207:118.610,194.916:125.425,197.616:127.354,213.369:138.991,222.971:147.010,233.022:153.415,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->105,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->11404,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->11881,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->120,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,269.223:140.680,273.596:142.477,278.802:146.350,279.519:149.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->13,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,389.688:214.526,399.251:216.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->13568,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->13651,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->13702,253.540:169.247,263.170:177.010,273.541:183.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->14185,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->15079,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542,347.193:169.199,349.637:164.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->22,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,205.899:103.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->23254,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->2344,253.540:169.247,263.170:177.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->23449,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,255.137:140.236,248.338:138.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->2757,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,302.353:188.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->28385,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->30620,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->32,253.540:169.247,244.948:162.321,239.844:158.207,234.423:166.563,233.788:176.485,234.820:180.374,239.106:185.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->32446,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,301.553:226.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->33,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->40323,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->44615,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->48339,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->48921,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,298.583:174.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->49,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,346.414:220.501,347.233:231.470,342.284:235.228,339.995:239.670,337.398:245.240,333.639:250.297,327.249:249.579,324.140:249.853,323.730:252.620,319.322:252.825,317.921:257.472,310.951:262.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->49081,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,231.048:125.270,240.449:129.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->5,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->51286,253.540:169.247,244.948:162.321,239.844:158.207,234.423:166.563,233.788:176.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->51952,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,220.826:151.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->52980,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,294.565:214.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->54272,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,216.992:130.220,221.105:119.973,211.572:116.147,202.551:111.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->5451,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->54957,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->60368,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->60450,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->63927,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,262.142:140.680,255.137:140.236,248.338:138.117,242.392:134.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->64018,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,294.046:186.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->67331,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,264.693:203.237,264.143:205.369,261.236:210.021,258.781:213.446,261.914:216.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->67916,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,340.700:181.672,344.595:175.542,347.193:169.199,349.637:164.698,356.323:163.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->72974,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->73767,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,259.506:196.964,261.770:199.201,264.577:200.838,265.934:202.619,268.562:205.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->75205,253.540:169.247,244.948:162.321,250.837:157.263,256.201:151.742,259.065:147.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->80124,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,294.046:186.564,298.542:180.289,295.606:173.922,293.252:166.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->81533,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,342.238:205.594,339.156:200.382,337.035:194.274,337.420:188.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->82106,253.540:169.247,244.948:162.321,239.844:158.207,234.423:166.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->8318,253.540:169.247,244.948:162.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->84,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,292.873:204.894,288.446:211.872,285.440:216.278,281.103:222.601,276.312:228.590,272.979:230.361,267.250:233.225,259.282:236.454,254.126:241.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->84156,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,211.594:141.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->87392,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->88,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,335.464:209.478,341.921:209.634,347.233:210.050,362.972:211.453,376.773:212.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->89653,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,302.353:188.697,304.946:184.788,306.078:181.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->9048,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,299.242:195.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->95,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,323.589:208.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->95815,253.540:169.247,263.170:177.010,273.541:183.542,266.015:190.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->96,253.540:169.247,244.948:162.321,239.844:158.207,233.022:153.415,222.971:147.010,213.369:138.991,197.616:127.354,194.916:125.425,185.207:118.610,172.199:111.308,155.794:103.027,142.814:97.329,130.791:90.707,115.938:83.891,98.846:77.007,89.400:72.165,75.350:65.577,62.374:59.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->97999,253.540:169.247,263.170:177.010,273.541:183.542,287.395:193.229,295.831:199.530,309.789:205.728,307.614:210.781,303.921:217.527,303.034:220.186,303.034:224.470,301.553:226.935,304.068:229.591,313.670:231.954,318.762:234.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31591->99,253.540:169.247,244.948:162.321,239.844:158.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
